"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.target_property"	"Answer.choice"	"Answer.familiarization_cond"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_target"	"Answer.target_frequency"	"Answer.about"	"Answer.familiarization_present_in_study"	"Answer.participant_response_type_condition"	"Answer.manip_check_target"	"Answer.participant_feature_count_condition"	"Answer.target_filler_sequence_condition"	"Answer.comment"	"Answer.linguistic_framing_condition"	"Answer.manip_check_dist"	"Answer.item"	"Answer.target_position"	"Answer.name_check_correct"	"Answer.Likert_value_foil"	"Answer.choice_correct"	"Answer.Likert_value_logical"	"Answer.money_allocated_to_foil"	"Answer.question_type_condition"
"29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 12:08:57 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 12:08:57 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2C5IPDOBDDP88C2KQI483MB8JV31CU"	"A2EWU8DGE9JIT7"	"Approved"	"Mon Dec 02 05:05:23 PST 2013"	"Sun Dec 01 12:24:13 PST 2013"	"Sun Dec 01 12:25:23 PST 2013"	"Sun Dec 01 12:31:21 PST 2013"	""	""	""	""	"""sail"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Figuring out what someone means"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""boat"""	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 12:08:57 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 12:08:57 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2QMLF395SW6NZULSZSPNPBYKU7TESK"	"A301GNFG8W711Q"	"Approved"	"Mon Dec 02 05:05:50 PST 2013"	"Sun Dec 01 12:24:39 PST 2013"	"Sun Dec 01 12:25:50 PST 2013"	"Sun Dec 01 12:31:22 PST 2013"	""	""	""	""	"""sail"""	"""logical"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Identifying an image"""	"0"	"0"	"""2"""	"1"	"0"	"""none"""	"0"	"""3"""	"""boat"""	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"-1"	"0"
"29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 12:08:57 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 12:08:57 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2UHFE4EGDHDMLYR8EEEZ26HJSYIKAE"	"A2IRWOVPCAXHV8"	"Approved"	"Mon Dec 02 05:06:15 PST 2013"	"Sun Dec 01 12:24:57 PST 2013"	"Sun Dec 01 12:26:15 PST 2013"	"Sun Dec 01 12:31:21 PST 2013"	""	""	""	""	"""motor"""	"""logical"""	"-1"	"-1"	"-1"	"-1"	"0"	"""To identify something about a person (Bob) after reading a description about him (him liking a motor boat)."""	"0"	"0"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""boat"""	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"-1"	"0"
"29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 12:08:57 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 12:08:57 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"26UGTP9RA7S5FF7653JOL70OF9EWRT"	"A2GIBW76RMRC50"	"Approved"	"Mon Dec 02 05:06:56 PST 2013"	"Sun Dec 01 12:26:10 PST 2013"	"Sun Dec 01 12:26:56 PST 2013"	"Sun Dec 01 12:31:20 PST 2013"	""	""	""	""	"""motor"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Boats?"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""boat"""	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 12:08:57 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 12:08:57 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"25B8EBDPGFL6E5VWVEINJWITOTM2HL"	"A2TTWBQFLFUCZ3"	"Approved"	"Mon Dec 02 05:07:41 PST 2013"	"Sun Dec 01 12:26:42 PST 2013"	"Sun Dec 01 12:27:41 PST 2013"	"Sun Dec 01 12:31:22 PST 2013"	""	""	""	""	"""sail"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Bob's favorite type of boat"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""boat"""	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 12:08:57 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 12:08:57 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2R9RRLFQ0ONNEKN1GMF9KGRG0YGRIH"	"AYYXF4RF5UPBK"	"Approved"	"Mon Dec 02 05:08:19 PST 2013"	"Sun Dec 01 12:25:52 PST 2013"	"Sun Dec 01 12:28:19 PST 2013"	"Sun Dec 01 12:31:21 PST 2013"	""	""	""	""	"""cabin"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Bob's affinity for boats."""	"0"	"0"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""boat"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 12:08:57 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 12:08:57 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2Z0PJWKUDD8X549QZEQ0H6UYHYNLAI"	"A2OOI99K0GJBPJ"	"Approved"	"Mon Dec 02 05:08:21 PST 2013"	"Sun Dec 01 12:27:40 PST 2013"	"Sun Dec 01 12:28:21 PST 2013"	"Sun Dec 01 12:31:22 PST 2013"	""	""	""	""	"""cabin"""	"""logical"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Bob and the boats he likes to rent"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""boat"""	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"-1"	"0"
"29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 12:08:57 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 12:08:57 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2MOA6X3YOCCFJ5V5G2GTONINQQAPQR"	"ACIIC8L06JA04"	"Approved"	"Mon Dec 02 05:08:37 PST 2013"	"Sun Dec 01 12:27:42 PST 2013"	"Sun Dec 01 12:28:37 PST 2013"	"Sun Dec 01 12:31:21 PST 2013"	""	""	""	""	"""motor"""	"""logical"""	"-1"	"-1"	"-1"	"-1"	"0"	"""boats"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""boat"""	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"-1"	"0"
"29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 12:08:57 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 12:08:57 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2K49KSSZVXX29XBUQPHO4GNNPTGM49"	"ANRJHJZ3D0TOJ"	"Approved"	"Mon Dec 02 05:09:05 PST 2013"	"Sun Dec 01 12:28:23 PST 2013"	"Sun Dec 01 12:29:05 PST 2013"	"Sun Dec 01 12:31:21 PST 2013"	""	""	""	""	"""motor"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""boats with motors or sails"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""boat"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 12:08:57 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 12:08:57 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2I6R9Y8TNKIMILS5GK8S8OM5I8Q8VL"	"A2N8A6WY2HACUN"	"Approved"	"Mon Dec 02 05:09:42 PST 2013"	"Sun Dec 01 12:28:46 PST 2013"	"Sun Dec 01 12:29:42 PST 2013"	"Sun Dec 01 12:39:39 PST 2013"	""	""	""	""	"""sail"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Bob renting his favorite boat."""	"0"	"0"	"""2"""	"1"	"0"	"""No."""	"0"	"""1"""	"""boat"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 12:08:57 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 12:08:57 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2F0B727M0IGF3AJ1236S1F40BGOYDP"	"A3422FS8PT4NQC"	"Approved"	"Mon Dec 02 05:10:08 PST 2013"	"Sun Dec 01 12:29:40 PST 2013"	"Sun Dec 01 12:30:08 PST 2013"	"Sun Dec 01 12:39:39 PST 2013"	""	""	""	""	"""motor"""	"""target"""	"-1"	"-1"	"-1"	"-1"	"0"	"""language"""	"0"	"0"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""boat"""	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"	"-1"	"0"
"29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 12:08:57 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 12:08:57 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=29UM6IAA2SEIDN00WTHKQA4KCB8MMS"	"28FJ92NJKM05UFPTQMPW8GTU2J5E9A"	"A2C2ZSDJHPQ2D7"	"Approved"	"Mon Dec 02 05:10:09 PST 2013"	"Sun Dec 01 12:29:14 PST 2013"	"Sun Dec 01 12:30:09 PST 2013"	"Sun Dec 01 12:39:39 PST 2013"	""	""	""	""	"""cabin"""	"""logical"""	"-1"	"-1"	"-1"	"-1"	"0"	"""Boats, cabins, motors, and Bob's preference"""	"0"	"0"	"""2"""	"1"	"0"	"""Extremely simple"""	"0"	"""1"""	"""boat"""	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"-1"	"0"
