"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.item"	"Answer.target_property"	"Answer.target_frequency"	"Answer.target_position"	"Answer.familiarization_cond"	"Answer.participant_response_type_condition"	"Answer.participant_feature_count_condition"	"Answer.linguistic_framing_condition"	"Answer.target_filler_sequence_condition"	"Answer.question_type_condition"	"Answer.manip_check_target"	"Answer.manip_check_dist"	"Answer.name_check_correct"	"Answer.choice"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_foil"	"Answer.Likert_value_target"	"Answer.Likert_value_logical"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.familiarization_present_in_study"
"2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Tue Jan 21 20:53:05 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Jan 28 20:53:05 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"22CMT6YTWX4HMA8P7949FGICNZO1WW"	"A2RA6EBX2AJ9KX"	"Approved"	"Wed Jan 22 15:04:04 PST 2014"	"Tue Jan 21 22:22:08 PST 2014"	"Tue Jan 21 22:24:04 PST 2014"	"Wed Jan 22 01:07:03 PST 2014"	""	""	""	""	"""sundae"""	"""whipped cream"""	"0"	"""right"""	"-1"	"0"	"1"	"6"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Funny comment on visual symbolism of ice cream sundae """	"""I love ice cream"""	"""23"""	"""f"""	"0"
"2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Tue Jan 21 20:53:05 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Jan 28 20:53:05 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"22A2KYEPLSP7ODRM21A3UAHWJ6TPVF"	"A3VUDU95SVUU1H"	"Approved"	"Wed Jan 22 15:06:17 PST 2014"	"Tue Jan 21 22:24:51 PST 2014"	"Tue Jan 21 22:26:17 PST 2014"	"Wed Jan 22 01:07:03 PST 2014"	""	""	""	""	"""boat"""	"""sail"""	"0"	"""left"""	"-1"	"0"	"1"	"6"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""We have to try and assume which option is more likely."""	"""No"""	"""20"""	"""m"""	"0"
"2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Tue Jan 21 20:53:05 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Jan 28 20:53:05 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2W2ZHHRRLFQ07GTVNMSKNO9KL8BFO4"	"A4892CRV9RU49"	"Approved"	"Wed Jan 22 15:16:26 PST 2014"	"Tue Jan 21 22:34:55 PST 2014"	"Tue Jan 21 22:36:26 PST 2014"	"Wed Jan 22 01:07:03 PST 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"0"	"""left"""	"-1"	"0"	"1"	"6"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Sundaes. Oh, and perceiving language. """	"""nah."""	"""20"""	"""f"""	"0"
"2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Tue Jan 21 20:53:05 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Jan 28 20:53:05 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"24S0OQKKA4IIB1Y2Q7X86EW6HG7ZZB"	"A235IGTCPD8RXW"	"Approved"	"Wed Jan 22 15:21:02 PST 2014"	"Tue Jan 21 22:37:32 PST 2014"	"Tue Jan 21 22:41:02 PST 2014"	"Wed Jan 22 01:07:03 PST 2014"	""	""	""	""	"""Christmas tree"""	"""lights"""	"0"	"""right"""	"-1"	"0"	"1"	"6"	"0"	"0"	"""2"""	"""2"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""What Christmas tree Bob thinks is depressing"""	""""""	""""""	""""""	"0"
"2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Tue Jan 21 20:53:05 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Jan 28 20:53:05 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"27CO2L92HECWTZ33UT3CL0CVA1YGHH"	"A2VLFC6QY4GDP8"	"Approved"	"Wed Jan 22 15:27:27 PST 2014"	"Tue Jan 21 22:45:40 PST 2014"	"Tue Jan 21 22:47:27 PST 2014"	"Wed Jan 22 01:07:03 PST 2014"	""	""	""	""	"""snowman"""	"""hat"""	"0"	"""left"""	"-1"	"0"	"1"	"6"	"0"	"0"	"""2"""	"""2"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob and his snowmen"""	"""NA"""	"""32"""	"""f"""	"0"
"2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Tue Jan 21 20:53:05 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Jan 28 20:53:05 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"27UQ45UUKQOYZGOWXSJ8UG075OUVDD"	"A2U2L991HBQDAR"	"Approved"	"Wed Jan 22 15:31:34 PST 2014"	"Tue Jan 21 22:49:46 PST 2014"	"Tue Jan 21 22:51:34 PST 2014"	"Wed Jan 22 01:07:04 PST 2014"	""	""	""	""	"""sundae"""	"""whipped cream"""	"0"	"""left"""	"-1"	"0"	"1"	"6"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob and Sundae"""	"""None"""	""""""	"""m"""	"0"
"2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Tue Jan 21 20:53:05 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Jan 28 20:53:05 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"240LZ6R70G5RS1J8F8MEDWSYY40O8Y"	"A2NOR6R1M1NHGX"	"Approved"	"Wed Jan 22 15:32:30 PST 2014"	"Tue Jan 21 22:51:31 PST 2014"	"Tue Jan 21 22:52:30 PST 2014"	"Wed Jan 22 01:07:04 PST 2014"	""	""	""	""	"""snowman"""	"""mittens"""	"0"	"""left"""	"-1"	"0"	"1"	"6"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""snowmen"""	""""""	""""""	"""f"""	"0"
"2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Tue Jan 21 20:53:05 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Jan 28 20:53:05 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2KUSEIUUU00O9DQA0N9SES207NCSS1"	"A2MKXI4KCRRI7Y"	"Approved"	"Wed Jan 22 15:39:07 PST 2014"	"Tue Jan 21 22:58:39 PST 2014"	"Tue Jan 21 22:59:07 PST 2014"	"Wed Jan 22 01:07:04 PST 2014"	""	""	""	""	"""boat"""	"""motor"""	"0"	"""right"""	"-1"	"0"	"1"	"6"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""boats"""	""""""	""""""	""""""	"0"
"2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Tue Jan 21 20:53:05 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Jan 28 20:53:05 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2AYUFBNFSVGU48991XN6TG1LXKR5JW"	"A2M0N8PI1O3MLP"	"Approved"	"Wed Jan 22 15:41:25 PST 2014"	"Tue Jan 21 22:59:23 PST 2014"	"Tue Jan 21 23:01:25 PST 2014"	"Wed Jan 22 01:07:04 PST 2014"	""	""	""	""	"""snowman"""	"""scarf"""	"0"	"""right"""	"-1"	"0"	"1"	"6"	"0"	"0"	"""1"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Finding out which snowman Bob meant."""	""""""	"""29"""	"""m"""	"0"
"2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Tue Jan 21 20:53:05 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Jan 28 20:53:05 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2K36BFMFFOYY1M7TFK4GKSC6WE1LYV"	"A1IUHGTZEQCKDG"	"Approved"	"Wed Jan 22 15:46:07 PST 2014"	"Tue Jan 21 23:05:25 PST 2014"	"Tue Jan 21 23:06:07 PST 2014"	"Wed Jan 22 01:07:04 PST 2014"	""	""	""	""	"""snowman"""	"""scarf"""	"0"	"""right"""	"-1"	"0"	"1"	"6"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Snowmen"""	""""""	"""19"""	"""m"""	"0"
"2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Tue Jan 21 20:53:05 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Jan 28 20:53:05 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J0JHSTLB3L0Y4P9ET2JKJRK0VATH7"	"A23LQUKENPRHPM"	"Approved"	"Wed Jan 22 15:47:29 PST 2014"	"Tue Jan 21 23:04:59 PST 2014"	"Tue Jan 21 23:07:29 PST 2014"	"Wed Jan 22 01:07:04 PST 2014"	""	""	""	""	"""pizza"""	"""peppers"""	"0"	"""left"""	"-1"	"0"	"1"	"6"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""bob talking about a depressing pizza with peppers, and how people interpret his thoughts"""	""""""	"""25"""	"""m"""	"0"
"2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Tue Jan 21 20:53:05 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Jan 28 20:53:05 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2W80ONNVRH1K0HFECW27CNVBKWZWNN"	"2HIEOZFYQS1CBMSOB2IDY4II6V7ILQ"	"A3RVA42MF06BDC"	"Approved"	"Wed Jan 22 16:07:49 PST 2014"	"Tue Jan 21 23:25:54 PST 2014"	"Tue Jan 21 23:27:49 PST 2014"	"Wed Jan 22 01:07:05 PST 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"0"	"""middle"""	"-1"	"0"	"1"	"6"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""try to decide which option a person was talking about """	"""no"""	"""24"""	"""f"""	"0"
