"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.target_property"	"Answer.familiarization_cond"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_target"	"Answer.participant_response_type_condition"	"Answer.comment"	"Answer.linguistic_framing_condition"	"Answer.manip_check_dist"	"Answer.item"	"Answer.Likert_value_logical"	"Answer.question_type_condition"	"Answer.choice"	"Answer.money_allocated_to_target"	"Answer.target_frequency"	"Answer.about"	"Answer.familiarization_present_in_study"	"Answer.manip_check_target"	"Answer.participant_feature_count_condition"	"Answer.target_filler_sequence_condition"	"Answer.target_position"	"Answer.name_check_correct"	"Answer.Likert_value_foil"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"
"2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 09:35:47 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 09:35:47 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2ZO1INMHGYQ42WTA7B2FSFFTRQXK78"	"A2P6VK1US8OTC5"	"Approved"	"Mon Dec 02 02:17:15 PST 2013"	"Sun Dec 01 09:36:28 PST 2013"	"Sun Dec 01 09:37:15 PST 2013"	"Sun Dec 01 09:40:30 PST 2013"	""	""	""	""	"""scarf"""	"-1"	"-1"	"-1"	"0"	""""""	"0"	"""1"""	"""snowman"""	"-1"	"0"	"""target"""	"-1"	"0"	"""bob"""	"0"	"""2"""	"1"	"0"	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 09:35:47 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 09:35:47 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2X7SVGULF395BPCNC66S9NYSC3EAOA"	"A2KJFH8QSCARQA"	"Approved"	"Mon Dec 02 02:17:21 PST 2013"	"Sun Dec 01 09:36:31 PST 2013"	"Sun Dec 01 09:37:21 PST 2013"	"Sun Dec 01 09:40:30 PST 2013"	""	""	""	""	"""mittens"""	"-1"	"-1"	"-1"	"0"	""""""	"0"	"""1"""	"""snowman"""	"-1"	"0"	"""logical"""	"-1"	"0"	"""Understanding the context of what a person is talking about without them giving too much information."""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"
"2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 09:35:47 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 09:35:47 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2H51X3V0FK0C7D8JA6D7VKKEEJBMFJ"	"A2VE5IV9OD2SK1"	"Approved"	"Mon Dec 02 02:17:24 PST 2013"	"Sun Dec 01 09:36:18 PST 2013"	"Sun Dec 01 09:37:24 PST 2013"	"Sun Dec 01 09:40:30 PST 2013"	""	""	""	""	"""hat"""	"-1"	"-1"	"-1"	"0"	""""""	"0"	"""1"""	"""snowman"""	"-1"	"0"	"""logical"""	"-1"	"0"	"""How to choose with limited info"""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"
"2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 09:35:47 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 09:35:47 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2NH8PJWKUDD8GFH3M80Z6B6ZMGLK9K"	"A1ZQ7A1CUV6RD8"	"Approved"	"Mon Dec 02 02:17:37 PST 2013"	"Sun Dec 01 09:36:47 PST 2013"	"Sun Dec 01 09:37:37 PST 2013"	"Sun Dec 01 09:40:30 PST 2013"	""	""	""	""	"""scarf"""	"-1"	"-1"	"-1"	"0"	"""no"""	"0"	"""1"""	"""snowman"""	"-1"	"0"	"""logical"""	"-1"	"0"	"""what smowman bob liked best"""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"
"2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 09:35:47 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 09:35:47 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2MPKNQY2RCJKPW5VA88R6KUN3IOS3S"	"A2APPZDU0VS9LN"	"Approved"	"Mon Dec 02 02:18:28 PST 2013"	"Sun Dec 01 09:37:36 PST 2013"	"Sun Dec 01 09:38:28 PST 2013"	"Sun Dec 01 09:40:29 PST 2013"	""	""	""	""	"""hat"""	"-1"	"-1"	"-1"	"0"	""""""	"0"	"""1"""	"""snowman"""	"-1"	"0"	"""logical"""	"-1"	"0"	"""snowmen"""	"0"	"""2"""	"1"	"0"	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"
"2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 09:35:47 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 09:35:47 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2WFCWYB49F9SBLNXX6AOTSTAAXVTPV"	"A1OCJ5QNHY5RAW"	"Approved"	"Mon Dec 02 02:23:17 PST 2013"	"Sun Dec 01 09:42:43 PST 2013"	"Sun Dec 01 09:43:17 PST 2013"	"Sun Dec 01 11:54:44 PST 2013"	""	""	""	""	"""hat"""	"-1"	"-1"	"-1"	"0"	"""none"""	"0"	"""1"""	"""snowman"""	"-1"	"0"	"""logical"""	"-1"	"0"	"""what snowmen were wearing and which one bob likes"""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"
"2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 09:35:47 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 09:35:47 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2NTX3V0FK0CO3VPEXRYPQK9QKOMGND"	"A10IHZ0KF3B4NA"	"Approved"	"Mon Dec 02 02:23:32 PST 2013"	"Sun Dec 01 09:42:56 PST 2013"	"Sun Dec 01 09:43:32 PST 2013"	"Sun Dec 01 11:54:41 PST 2013"	""	""	""	""	"""mittens"""	"-1"	"-1"	"-1"	"0"	""""""	"0"	"""1"""	"""snowman"""	"-1"	"0"	"""logical"""	"-1"	"0"	"""Snowmen"""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"
"2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 09:35:47 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 09:35:47 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"22RVXX2Q45UU3JUYCS9W7NSDH8GR9L"	"A2EZNZ6X58RTNR"	"Approved"	"Mon Dec 02 02:23:54 PST 2013"	"Sun Dec 01 09:43:06 PST 2013"	"Sun Dec 01 09:43:54 PST 2013"	"Sun Dec 01 11:54:44 PST 2013"	""	""	""	""	"""hat"""	"-1"	"-1"	"-1"	"0"	"""Thanks and Good Luck!"""	"0"	"""1"""	"""snowman"""	"-1"	"0"	"""logical"""	"-1"	"0"	"""Bob's Snowmen"""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"
"2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 09:35:47 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 09:35:47 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2RQ5PQJQ9OPL4QI7QRIXM8KHHR0Y0H"	"A3EWR58W0SA885"	"Approved"	"Mon Dec 02 02:24:08 PST 2013"	"Sun Dec 01 09:43:18 PST 2013"	"Sun Dec 01 09:44:08 PST 2013"	"Sun Dec 01 11:54:43 PST 2013"	""	""	""	""	"""scarf"""	"-1"	"-1"	"-1"	"0"	""""""	"0"	"""1"""	"""snowman"""	"-1"	"0"	"""logical"""	"-1"	"0"	"""Your ability to make an assumption when it comes to Bob and his affinity for snowmen."""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"
"2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 09:35:47 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 09:35:47 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2OKJENLVWJ5O846YRLQ84MWD1WL0S1"	"29YR70G5R98DRC9VACNSYTN358JRBV"	"A1NMKXK04PZ6KK"	"Approved"	"Mon Dec 02 02:24:11 PST 2013"	"Sun Dec 01 09:43:12 PST 2013"	"Sun Dec 01 09:44:11 PST 2013"	"Sun Dec 01 11:54:40 PST 2013"	""	""	""	""	"""hat"""	"-1"	"-1"	"-1"	"0"	"""none"""	"0"	"""1"""	"""snowman"""	"-1"	"0"	"""target"""	"-1"	"0"	"""perception of a question"""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
