"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.target_property"	"Answer.familiarization_cond"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_target"	"Answer.participant_response_type_condition"	"Answer.comment"	"Answer.linguistic_framing_condition"	"Answer.manip_check_dist"	"Answer.item"	"Answer.Likert_value_logical"	"Answer.question_type_condition"	"Answer.choice"	"Answer.money_allocated_to_target"	"Answer.target_frequency"	"Answer.about"	"Answer.familiarization_present_in_study"	"Answer.manip_check_target"	"Answer.participant_feature_count_condition"	"Answer.target_filler_sequence_condition"	"Answer.target_position"	"Answer.name_check_correct"	"Answer.Likert_value_foil"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"
"2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sat Nov 30 23:13:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sat Dec 07 23:13:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GOR70G5R98DRC9VACNSYTN06YQRBH"	"22FTL0XULRGNC4P3IR4XBFPCGXR3PV"	"A127IRK7LVV5NU"	"Approved"	"Sun Dec 01 15:57:18 PST 2013"	"Sat Nov 30 23:16:07 PST 2013"	"Sat Nov 30 23:17:18 PST 2013"	"Sat Nov 30 23:18:57 PST 2013"	""	""	""	""	"""olives"""	"-1"	"-1"	"-1"	"0"	""""""	"0"	"""1"""	"""pizza"""	"-1"	"0"	"""target"""	"-1"	"0"	"""Bob likes pizza with olives and orders one every wednesday."""	"0"	"""1"""	"1"	"0"	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sat Nov 30 23:13:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sat Dec 07 23:13:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2T0EBDPGFL6VVI2Z5WED2IO0UJXI3Z"	"A38HRVE9X9684D"	"Approved"	"Sun Dec 01 15:57:23 PST 2013"	"Sat Nov 30 23:16:10 PST 2013"	"Sat Nov 30 23:17:23 PST 2013"	"Sat Nov 30 23:18:58 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"-1"	"0"	"""no comment"""	"0"	"""1"""	"""pizza"""	"-1"	"0"	"""logical"""	"-1"	"0"	"""What Bob's favorite pizza is."""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"
"2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sat Nov 30 23:13:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sat Dec 07 23:13:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GOR70G5R98DRC9VACNSYTN06YQRBH"	"21T4IXKO2L9207IW6BO34OCH8R2DCQ"	"A1W5ZNKDZWD84E"	"Approved"	"Sun Dec 01 16:01:17 PST 2013"	"Sat Nov 30 23:20:16 PST 2013"	"Sat Nov 30 23:21:17 PST 2013"	"Sat Nov 30 23:52:55 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"-1"	"0"	""""""	"0"	"""1"""	"""pizza"""	"-1"	"0"	"""target"""	"-1"	"0"	"""Pizza"""	"0"	"""2"""	"1"	"0"	"""middle"""	"""FALSE"""	"-1"	"""TRUE"""	"-1"
"2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sat Nov 30 23:13:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sat Dec 07 23:13:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2S1NZW6HEZ6OXXWW3YZ6FGURVSQPZE"	"A2WGW5Y3ZFBDEC"	"Approved"	"Sun Dec 01 16:01:20 PST 2013"	"Sat Nov 30 23:20:07 PST 2013"	"Sat Nov 30 23:21:20 PST 2013"	"Sat Nov 30 23:52:54 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"-1"	"0"	"""No"""	"0"	"""1"""	"""pizza"""	"-1"	"0"	"""target"""	"-1"	"0"	"""What Bob likes on his pizza"""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sat Nov 30 23:13:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sat Dec 07 23:13:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2VHHIT3HVWAV3BC2JOH2772420GDL6"	"A3DZ46U9XRLVBI"	"Approved"	"Sun Dec 01 16:03:03 PST 2013"	"Sat Nov 30 23:21:28 PST 2013"	"Sat Nov 30 23:23:03 PST 2013"	"Sat Nov 30 23:52:53 PST 2013"	""	""	""	""	"""olives"""	"-1"	"-1"	"-1"	"0"	""""""	"0"	"""1"""	"""pizza"""	"-1"	"0"	"""target"""	"-1"	"0"	"""What kind of pizzas Bob likes."""	"0"	"""2"""	"1"	"0"	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sat Nov 30 23:13:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sat Dec 07 23:13:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GOR70G5R98DRC9VACNSYTN06YQRBH"	"20Q2RCJK63ZVXWNRWPLIGQ9OEWHW7P"	"A333GV8W4PAGY8"	"Approved"	"Sun Dec 01 16:03:31 PST 2013"	"Sat Nov 30 23:22:32 PST 2013"	"Sat Nov 30 23:23:31 PST 2013"	"Sat Nov 30 23:52:54 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"-1"	"0"	""""""	"0"	"""1"""	"""pizza"""	"-1"	"0"	"""target"""	"-1"	"0"	"""Deciding what kind of pizza a character likes."""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sat Nov 30 23:13:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sat Dec 07 23:13:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GOR70G5R98DRC9VACNSYTN06YQRBH"	"286PLSP75KLMPPP3KF8QKQVOKVCTZO"	"A19H6XXGBK1IVI"	"Approved"	"Sun Dec 01 16:04:24 PST 2013"	"Sat Nov 30 23:23:25 PST 2013"	"Sat Nov 30 23:24:24 PST 2013"	"Sat Nov 30 23:52:54 PST 2013"	""	""	""	""	"""peppers"""	"-1"	"-1"	"-1"	"0"	"""I think he would have said olives for the other pizza with peppers."""	"0"	"""1"""	"""pizza"""	"-1"	"0"	"""target"""	"-1"	"0"	"""Seeing which of the two possibilities a person will select; one with an additional item or one with just the mentioned word."""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sat Nov 30 23:13:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sat Dec 07 23:13:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2S9PCGJ2D21OMPBXD5APVSI7DP4B59"	"A1UUNYHX3M8O3O"	"Approved"	"Sun Dec 01 16:05:47 PST 2013"	"Sat Nov 30 23:23:38 PST 2013"	"Sat Nov 30 23:25:47 PST 2013"	"Sat Nov 30 23:52:53 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"-1"	"0"	"""Thanks!"""	"0"	"""1"""	"""pizza"""	"-1"	"0"	"""target"""	"-1"	"0"	"""Pizza"""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sat Nov 30 23:13:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sat Dec 07 23:13:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GOR70G5R98DRC9VACNSYTN06YQRBH"	"22N7WGKCCVLLM5G3ZR8AVQ4H2EGU44"	"AXDNFSVUBFLNV"	"Approved"	"Sun Dec 01 16:06:25 PST 2013"	"Sat Nov 30 23:24:24 PST 2013"	"Sat Nov 30 23:26:25 PST 2013"	"Sat Nov 30 23:52:54 PST 2013"	""	""	""	""	"""peppers"""	"-1"	"-1"	"-1"	"0"	""""""	"0"	"""1"""	"""pizza"""	"-1"	"0"	"""target"""	"-1"	"0"	"""Bob's favorite pizzas"""	"0"	"""2"""	"1"	"0"	"""middle"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"2GOR70G5R98DRC9VACNSYTN06YQRBH"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sat Nov 30 23:13:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sat Dec 07 23:13:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2GOR70G5R98DRC9VACNSYTN06YQRBH"	"25GX7H57DZKPY7AECI8DS25Q19Z1BH"	"A3ORE2BNURPVNI"	"Approved"	"Sun Dec 01 16:10:09 PST 2013"	"Sat Nov 30 23:29:24 PST 2013"	"Sat Nov 30 23:30:09 PST 2013"	"Sat Nov 30 23:52:54 PST 2013"	""	""	""	""	"""mushrooms"""	"-1"	"-1"	"-1"	"0"	""""""	"0"	"""1"""	"""pizza"""	"-1"	"0"	"""logical"""	"-1"	"0"	"""What kind of pizza Bob likes"""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"
