"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.target_property"	"Answer.familiarization_cond"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_target"	"Answer.participant_response_type_condition"	"Answer.comment"	"Answer.linguistic_framing_condition"	"Answer.manip_check_dist"	"Answer.item"	"Answer.Likert_value_logical"	"Answer.question_type_condition"	"Answer.choice"	"Answer.money_allocated_to_target"	"Answer.target_frequency"	"Answer.about"	"Answer.familiarization_present_in_study"	"Answer.manip_check_target"	"Answer.participant_feature_count_condition"	"Answer.target_filler_sequence_condition"	"Answer.target_position"	"Answer.name_check_correct"	"Answer.Likert_value_foil"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"
"23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 13:10:42 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 13:10:42 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2C9ECWA6X3YOV5L08UWK3PTNGAHMNA"	"A3KUL185XF3MFU"	"Approved"	"Mon Dec 02 05:52:46 PST 2013"	"Sun Dec 01 13:12:00 PST 2013"	"Sun Dec 01 13:12:46 PST 2013"	"Sun Dec 01 13:34:57 PST 2013"	""	""	""	""	"""hat"""	"-1"	"-1"	"-1"	"0"	""""""	"1"	"""1"""	"""friend"""	"-1"	"0"	"""target"""	"-1"	"0"	"""Communication"""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 13:10:42 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 13:10:42 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"27P2Q45UUKQOH9TIS6ESEOG5US6UCS"	"AZFMTIDXO292D"	"Approved"	"Mon Dec 02 05:52:59 PST 2013"	"Sun Dec 01 13:12:14 PST 2013"	"Sun Dec 01 13:12:59 PST 2013"	"Sun Dec 01 13:34:57 PST 2013"	""	""	""	""	"""hat"""	"-1"	"-1"	"-1"	"0"	""""""	"1"	"""1"""	"""friend"""	"-1"	"0"	"""target"""	"-1"	"0"	"""NO CLUE"""	"0"	"""2"""	"1"	"0"	"""right"""	"""FALSE"""	"-1"	"""TRUE"""	"-1"
"23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 13:10:42 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 13:10:42 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2ZKI2KYEPLSPQYQLIBNJ9OAMJ6PUOP"	"A2GT5ZE485F7AO"	"Approved"	"Mon Dec 02 05:55:14 PST 2013"	"Sun Dec 01 13:14:17 PST 2013"	"Sun Dec 01 13:15:14 PST 2013"	"Sun Dec 01 13:34:57 PST 2013"	""	""	""	""	"""hat"""	"-1"	"-1"	"-1"	"0"	""""""	"1"	"""1"""	"""friend"""	"-1"	"0"	"""target"""	"-1"	"0"	"""Researching how language is used. """	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 13:10:42 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 13:10:42 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2CEIKMN9U8P9HWETS1OI9SU3BF0CTM"	"A3RYI5HXC2MJLN"	"Approved"	"Mon Dec 02 05:55:43 PST 2013"	"Sun Dec 01 13:14:44 PST 2013"	"Sun Dec 01 13:15:43 PST 2013"	"Sun Dec 01 13:34:57 PST 2013"	""	""	""	""	"""mustache"""	"-1"	"-1"	"-1"	"0"	"""nice one"""	"1"	"""1"""	"""friend"""	"-1"	"0"	"""target"""	"-1"	"0"	"""meeting friends"""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 13:10:42 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 13:10:42 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"28U4E6AUBXHWBADFHE0VHZWIKEX1X4"	"A1815O0GXEZUC"	"Approved"	"Mon Dec 02 05:56:40 PST 2013"	"Sun Dec 01 13:13:47 PST 2013"	"Sun Dec 01 13:16:40 PST 2013"	"Sun Dec 01 13:34:57 PST 2013"	""	""	""	""	"""glasses"""	"-1"	"-1"	"-1"	"0"	"""I'm not sure whether I remember the name correctly! It was a three letter name, and it was male, but that's all I remember. But I can tell you that he has purple hair, that he likes to visit friends on Sundays, that two of his friends have glasses and one has a hat, and that he can only say one word to communicate with me and that word is \""glasses.\"""""	"1"	"""1"""	"""friend"""	"-1"	"0"	"""target"""	"-1"	"0"	"""Whether a descriptor is more likely to refer to something that can only be described that way or something that can also be described a different way."""	"0"	"""2"""	"1"	"0"	"""left"""	"""FALSE"""	"-1"	"""TRUE"""	"-1"
"23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 13:10:42 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 13:10:42 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2BLHV8ER9Y8T6DOMVXD5QFHXVHPR4E"	"A2PVDETFOQ1A1L"	"Approved"	"Mon Dec 02 06:19:15 PST 2013"	"Sun Dec 01 13:38:32 PST 2013"	"Sun Dec 01 13:39:15 PST 2013"	"Sun Dec 01 13:52:11 PST 2013"	""	""	""	""	"""glasses"""	"-1"	"-1"	"-1"	"0"	"""Nope!"""	"1"	"""1"""	"""friend"""	"-1"	"0"	"""target"""	"-1"	"0"	"""Deciphering who Bob was talking about."""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 13:10:42 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 13:10:42 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2FPH0JPPSI2KH7VLOUY5QLMBPC6IOB"	"A2H0EGQPE7IT7R"	"Approved"	"Mon Dec 02 06:19:34 PST 2013"	"Sun Dec 01 13:37:48 PST 2013"	"Sun Dec 01 13:39:34 PST 2013"	"Sun Dec 01 13:52:12 PST 2013"	""	""	""	""	"""glasses"""	"-1"	"-1"	"-1"	"0"	""""""	"1"	"""1"""	"""friend"""	"-1"	"0"	"""target"""	"-1"	"0"	"""Use of language"""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 13:10:42 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 13:10:42 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2GG33FDEY5COFTRGN4U8IRFQ5ZZ1S0"	"AY9MKAQ5F1WVZ"	"Approved"	"Mon Dec 02 06:19:58 PST 2013"	"Sun Dec 01 13:39:00 PST 2013"	"Sun Dec 01 13:39:58 PST 2013"	"Sun Dec 01 13:52:11 PST 2013"	""	""	""	""	"""glasses"""	"-1"	"-1"	"-1"	"0"	""""""	"1"	"""1"""	"""friend"""	"-1"	"0"	"""target"""	"-1"	"0"	"""Bob's friends"""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 13:10:42 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 13:10:42 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2AGUQIHPCGJ2WV7OZ1WXN0JUILM71J"	"A2D2QC99X4UZSK"	"Approved"	"Mon Dec 02 06:20:03 PST 2013"	"Sun Dec 01 13:39:33 PST 2013"	"Sun Dec 01 13:40:03 PST 2013"	"Sun Dec 01 13:52:11 PST 2013"	""	""	""	""	"""hat"""	"-1"	"-1"	"-1"	"0"	"""no"""	"1"	"""1"""	"""friend"""	"-1"	"0"	"""target"""	"-1"	"0"	"""opinions"""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
"23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 13:10:42 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 13:10:42 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=23H9O9Z6KW4Z535HDWILLQ0QH6Z4D1"	"23EOFXRDS4ICK74DJ2AFS11FVBXXU2"	"A1946YLS9G3QFT"	"Approved"	"Mon Dec 02 06:20:27 PST 2013"	"Sun Dec 01 13:39:09 PST 2013"	"Sun Dec 01 13:40:27 PST 2013"	"Sun Dec 01 13:52:12 PST 2013"	""	""	""	""	"""hat"""	"-1"	"-1"	"-1"	"0"	""""""	"1"	"""1"""	"""friend"""	"-1"	"0"	"""target"""	"-1"	"0"	"""what people are talking about"""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""TRUE"""	"-1"
