"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.item"	"Answer.target_property"	"Answer.target_frequency"	"Answer.target_position"	"Answer.familiarization_cond"	"Answer.participant_response_type_condition"	"Answer.participant_feature_count_condition"	"Answer.linguistic_framing_condition"	"Answer.target_filler_sequence_condition"	"Answer.question_type_condition"	"Answer.manip_check_target"	"Answer.manip_check_dist"	"Answer.name_check_correct"	"Answer.choice"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_foil"	"Answer.Likert_value_target"	"Answer.Likert_value_logical"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.familiarization_present_in_study"
"236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 22 16:57:16 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 29 16:57:16 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"211ZJMJUNU8LIZX7WLWRF8DEOS0G0Z"	"A1GKEEI844CEKI"	"Approved"	"Thu Jan 23 09:38:33 PST 2014"	"Wed Jan 22 16:57:46 PST 2014"	"Wed Jan 22 16:58:33 PST 2014"	"Wed Jan 22 20:37:33 PST 2014"	""	""	""	""	"""friend"""	"""mustache"""	"0"	"""middle"""	"-1"	"0"	"1"	"8"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob's Friend"""	"""no"""	"""35"""	"""Male"""	"0"
"236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 22 16:57:16 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 29 16:57:16 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2USCOK2JE1M78DQ9HWN6UZAI5TQNUH"	"A2KI7W45F6HRVY"	"Approved"	"Thu Jan 23 09:39:22 PST 2014"	"Wed Jan 22 16:58:21 PST 2014"	"Wed Jan 22 16:59:22 PST 2014"	"Wed Jan 22 20:37:34 PST 2014"	""	""	""	""	"""friend"""	"""mustache"""	"0"	"""middle"""	"-1"	"0"	"1"	"8"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""foil"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Friends"""	"""N/A"""	""""""	""""""	"0"
"236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 22 16:57:16 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 29 16:57:16 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2E1F9SSSHX112HTSPA85L8JATE7VZV"	"AVMIXXCHPD291"	"Approved"	"Thu Jan 23 09:39:33 PST 2014"	"Wed Jan 22 16:58:50 PST 2014"	"Wed Jan 22 16:59:33 PST 2014"	"Wed Jan 22 20:37:34 PST 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"0"	"""right"""	"-1"	"0"	"1"	"8"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""foil"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""pizza"""	"""no additional comments"""	"""43"""	"""f"""	"0"
"236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 22 16:57:16 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 29 16:57:16 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2O41PC6SK9RJRYUZE45HSAAVRDW2Q3"	"A34MU44DXMS7LJ"	"Approved"	"Thu Jan 23 09:43:16 PST 2014"	"Wed Jan 22 17:02:08 PST 2014"	"Wed Jan 22 17:03:16 PST 2014"	"Wed Jan 22 20:37:34 PST 2014"	""	""	""	""	"""friend"""	"""glasses"""	"0"	"""middle"""	"-1"	"0"	"1"	"8"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""bob & his friends"""	""""""	"""21"""	"""f"""	"0"
"236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 22 16:57:16 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 29 16:57:16 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2E6GDHDM25L812TZSB8E56OK9F5OEK"	"A17Z0KUO4H1AWM"	"Approved"	"Thu Jan 23 09:47:43 PST 2014"	"Wed Jan 22 17:07:11 PST 2014"	"Wed Jan 22 17:07:43 PST 2014"	"Wed Jan 22 20:37:34 PST 2014"	""	""	""	""	"""sundae"""	"""chocolate"""	"0"	"""right"""	"-1"	"0"	"1"	"8"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""foil"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Ice Cream"""	"""None"""	"""19"""	"""Male"""	"0"
"236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 22 16:57:16 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 29 16:57:16 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2CB1LY58B7275TOGBP8D76YLXM38TA"	"A18O9XT8PONY9Z"	"Approved"	"Thu Jan 23 13:29:29 PST 2014"	"Wed Jan 22 20:48:41 PST 2014"	"Wed Jan 22 20:49:29 PST 2014"	"Wed Jan 22 21:34:59 PST 2014"	""	""	""	""	"""boat"""	"""sail"""	"0"	"""middle"""	"-1"	"0"	"1"	"8"	"0"	"0"	"""2"""	"""3"""	"""TRUE"""	"""foil"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""sail boats"""	""""""	"""39"""	"""male"""	"0"
"236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 22 16:57:16 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 29 16:57:16 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2F3MJTUHYW2GCIFR6CJ52M1CEPGOJO"	"AUCMMRQ2H5ISB"	"Approved"	"Thu Jan 23 13:31:39 PST 2014"	"Wed Jan 22 20:49:19 PST 2014"	"Wed Jan 22 20:51:39 PST 2014"	"Wed Jan 22 21:35:08 PST 2014"	""	""	""	""	"""boat"""	"""sail"""	"0"	"""left"""	"-1"	"0"	"1"	"8"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""foil"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Cognition"""	""""""	"""25"""	"""m"""	"0"
"236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 22 16:57:16 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 29 16:57:16 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2Y91XERSQV66AEVHEYUH1WA1P9Y91V"	"A2Y9YCRFX2BOUC"	"Approved"	"Thu Jan 23 13:39:29 PST 2014"	"Wed Jan 22 20:57:58 PST 2014"	"Wed Jan 22 20:59:29 PST 2014"	"Wed Jan 22 21:35:08 PST 2014"	""	""	""	""	"""snowman"""	"""mittens"""	"0"	"""left"""	"-1"	"0"	"1"	"8"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""foil"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""snowmen"""	"""no"""	"""29"""	"""m"""	"0"
"236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 22 16:57:16 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 29 16:57:16 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2TCM05BMJTUHHP8GPU0RG7SB1DUFKX"	"AKM2VFBA2KE9"	"Approved"	"Thu Jan 23 13:43:36 PST 2014"	"Wed Jan 22 21:02:24 PST 2014"	"Wed Jan 22 21:03:36 PST 2014"	"Wed Jan 22 21:35:08 PST 2014"	""	""	""	""	"""sundae"""	"""chocolate"""	"0"	"""right"""	"-1"	"0"	"1"	"8"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""foil"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob eating a sundae"""	"""no"""	"""18"""	"""m"""	"0"
"236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Jan 22 16:57:16 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Jan 29 16:57:16 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=236FXRDS4IC1XRJNTO6M71A4HBBVYK"	"21QNJ92NJKM0O4SJPZ8Y22GZU0OD85"	"AOFF3Z0MFWK3R"	"Approved"	"Thu Jan 23 13:53:19 PST 2014"	"Wed Jan 22 21:12:37 PST 2014"	"Wed Jan 22 21:13:19 PST 2014"	"Wed Jan 22 21:35:08 PST 2014"	""	""	""	""	"""friend"""	"""hat"""	"0"	"""left"""	"-1"	"0"	"1"	"8"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob's friends"""	"""No, not really"""	""""""	"""m"""	"0"
