"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.item"	"Answer.target_property"	"Answer.target_frequency"	"Answer.target_position"	"Answer.familiarization_cond"	"Answer.participant_response_type_condition"	"Answer.participant_feature_count_condition"	"Answer.linguistic_framing_condition"	"Answer.target_filler_sequence_condition"	"Answer.question_type_condition"	"Answer.manip_check_target"	"Answer.manip_check_dist"	"Answer.name_check_correct"	"Answer.choice"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_foil"	"Answer.Likert_value_target"	"Answer.Likert_value_logical"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.familiarization_present_in_study"
"2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Jan 12 18:00:26 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Jan 19 18:00:26 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2REVHVKCJ0113VD4FC0KWW67BZF86Q"	"A2APPZDU0VS9LN"	"Approved"	"Mon Jan 13 11:12:21 PST 2014"	"Sun Jan 12 18:31:29 PST 2014"	"Sun Jan 12 18:32:21 PST 2014"	"Sun Jan 12 18:41:30 PST 2014"	""	""	""	""	"""friend"""	"""glasses"""	"0"	"""left"""	"-1"	"0"	"1"	"2"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""perception"""	""""""	"""33"""	"""f"""	"0"
"2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Jan 12 18:00:26 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Jan 19 18:00:26 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2BG3W5XH0JPPBB8KUJGLYP7BNXWKE5"	"A31NM1MBTECA53"	"Approved"	"Mon Jan 13 11:12:49 PST 2014"	"Sun Jan 12 18:32:08 PST 2014"	"Sun Jan 12 18:32:49 PST 2014"	"Sun Jan 12 18:41:31 PST 2014"	""	""	""	""	"""friend"""	"""hat"""	"0"	"""left"""	"-1"	"0"	"1"	"2"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""His friends"""	"""nope"""	"""30"""	"""m"""	"0"
"2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Jan 12 18:00:26 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Jan 19 18:00:26 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2N9DM25L8I9NIPCHA4XOK4Q2A5IHRB"	"A1D4Q041I43EUX"	"Approved"	"Mon Jan 13 11:13:10 PST 2014"	"Sun Jan 12 18:31:46 PST 2014"	"Sun Jan 12 18:33:10 PST 2014"	"Sun Jan 12 18:41:31 PST 2014"	""	""	""	""	"""boat"""	"""cabin"""	"0"	"""left"""	"-1"	"0"	"1"	"2"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""what boats bob has rented"""	""""""	"""42"""	"""m"""	"0"
"2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Jan 12 18:00:26 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Jan 19 18:00:26 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2RKTLB3L0FBJSBUBFJARKVEBU11KWL"	"A2DUKT5ASZ7UG3"	"Approved"	"Mon Jan 13 11:14:13 PST 2014"	"Sun Jan 12 18:33:26 PST 2014"	"Sun Jan 12 18:34:13 PST 2014"	"Sun Jan 12 18:41:31 PST 2014"	""	""	""	""	"""friend"""	"""glasses"""	"0"	"""right"""	"-1"	"0"	"1"	"2"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Trying to figure out what a person is talking about"""	"""None"""	"""19"""	"""M"""	"0"
"2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Jan 12 18:00:26 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Jan 19 18:00:26 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2KRHHRRLFQ0O6G1RD6BHU9EMUNIGPK"	"A1T8EFHGSEE3RD"	"Approved"	"Mon Jan 13 11:14:56 PST 2014"	"Sun Jan 12 18:33:05 PST 2014"	"Sun Jan 12 18:34:56 PST 2014"	"Sun Jan 12 18:41:31 PST 2014"	""	""	""	""	"""snowman"""	"""hat"""	"0"	"""right"""	"-1"	"0"	"1"	"2"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Trying to understand what a person meant by their sentence that could be understood in different ways."""	"""no"""	"""31"""	"""f"""	"0"
"2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Jan 12 18:00:26 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Jan 19 18:00:26 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2V7395SW6NG1YL9NUSAB4F1L24AGUG"	"A3HTLXAPOBCVVO"	"Approved"	"Mon Jan 13 11:15:00 PST 2014"	"Sun Jan 12 18:33:24 PST 2014"	"Sun Jan 12 18:35:00 PST 2014"	"Sun Jan 12 18:41:31 PST 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"0"	"""right"""	"-1"	"0"	"1"	"2"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""interpreting language"""	"""fun"""	"""45"""	"""female"""	"0"
"2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Jan 12 18:00:26 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Jan 19 18:00:26 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2DJY0LWSBRI81NH2UZ08PHSZONEC0Z"	"A32QYANWMXW8EL"	"Approved"	"Mon Jan 13 11:15:31 PST 2014"	"Sun Jan 12 18:33:52 PST 2014"	"Sun Jan 12 18:35:31 PST 2014"	"Sun Jan 12 18:41:31 PST 2014"	""	""	""	""	"""snowman"""	"""scarf"""	"0"	"""right"""	"-1"	"0"	"1"	"2"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""bob and the snowmen that he creates ever year"""	""""""	"""31"""	"""f"""	"0"
"2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Jan 12 18:00:26 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Jan 19 18:00:26 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2YM3K4F0OHOVAUAITPF2R92NHO712I"	"A3RFELKHWTBCB4"	"Approved"	"Mon Jan 13 11:15:40 PST 2014"	"Sun Jan 12 18:34:48 PST 2014"	"Sun Jan 12 18:35:40 PST 2014"	"Sun Jan 12 18:41:31 PST 2014"	""	""	""	""	"""pizza"""	"""mushrooms"""	"0"	"""right"""	"-1"	"0"	"1"	"2"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob's favorite pizzas"""	"""Nope"""	"""20"""	"""m"""	"0"
"2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Jan 12 18:00:26 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Jan 19 18:00:26 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"20AHPCGJ2D217W25TMRJVPSO5W9A4B"	"A36T3XYC4WBLNK"	"Approved"	"Mon Jan 13 11:15:45 PST 2014"	"Sun Jan 12 18:35:00 PST 2014"	"Sun Jan 12 18:35:45 PST 2014"	"Sun Jan 12 18:41:32 PST 2014"	""	""	""	""	"""snowman"""	"""hat"""	"0"	"""right"""	"-1"	"0"	"1"	"2"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""logical"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""our opinions on what people like"""	""""""	"""27"""	"""m"""	"0"
"2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Jan 12 18:00:26 PST 2014"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Jan 19 18:00:26 PST 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=2I7C6SK9RJ857SOZAMDAGPMQM4P4S5"	"21DPHIT3HVWAEDO6YSAQ81782LKKCD"	"A1ZRK6K5JUPJAV"	"Approved"	"Mon Jan 13 11:15:53 PST 2014"	"Sun Jan 12 18:34:49 PST 2014"	"Sun Jan 12 18:35:53 PST 2014"	"Sun Jan 12 18:41:32 PST 2014"	""	""	""	""	"""boat"""	"""cabin"""	"0"	"""left"""	"-1"	"0"	"1"	"2"	"0"	"0"	"""2"""	"""1"""	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""deduction"""	""""""	"""39"""	"""m"""	"0"
