"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.target_property"	"Answer.choice"	"Answer.familiarization_cond"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_target"	"Answer.target_frequency"	"Answer.about"	"Answer.familiarization_present_in_study"	"Answer.participant_response_type_condition"	"Answer.manip_check_target"	"Answer.participant_feature_count_condition"	"Answer.target_filler_sequence_condition"	"Answer.comment"	"Answer.linguistic_framing_condition"	"Answer.manip_check_dist"	"Answer.item"	"Answer.target_position"	"Answer.name_check_correct"	"Answer.Likert_value_foil"	"Answer.choice_correct"	"Answer.Likert_value_logical"	"Answer.money_allocated_to_foil"	"Answer.question_type_condition"
"2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 14:37:28 PST 2013"	"49"	"0"	"0"	"49"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 14:37:28 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2PV95SW6NG1FBWTYJO2YL1F4LSYVH7"	"A1GFD4B3NOMWIY"	"Approved"	"Mon Dec 02 07:45:18 PST 2013"	"Sun Dec 01 15:03:59 PST 2013"	"Sun Dec 01 15:05:18 PST 2013"	"Sun Dec 01 15:07:40 PST 2013"	""	""	""	""	"""hat"""	"""null"""	"-1"	"100"	"0"	"-1"	"0"	"""To see how Bob looks at his friends and the word hat."""	"0"	"1"	"""2"""	"1"	"0"	"""None"""	"1"	"""1"""	"""friend"""	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 14:37:28 PST 2013"	"49"	"0"	"0"	"49"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 14:37:28 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2X1U8P9Y38TWFQO3OZPIS0JY390YHJ"	"A3KAJ085J9OR0Z"	"Approved"	"Mon Dec 02 07:45:37 PST 2013"	"Sun Dec 01 15:03:52 PST 2013"	"Sun Dec 01 15:05:37 PST 2013"	"Sun Dec 01 15:54:50 PST 2013"	""	""	""	""	"""hat"""	"""null"""	"-1"	"50"	"25"	"-1"	"0"	"""friends"""	"0"	"1"	"""2"""	"1"	"0"	"""no"""	"1"	"""1"""	"""friend"""	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"25"	"0"
"2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 14:37:28 PST 2013"	"49"	"0"	"0"	"49"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 14:37:28 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2GT8N46UXFCDNY3CAYEDYNTPBGHRTL"	"A2BDZPUNORQ7OU"	"Approved"	"Mon Dec 02 07:46:38 PST 2013"	"Sun Dec 01 15:05:31 PST 2013"	"Sun Dec 01 15:06:38 PST 2013"	"Sun Dec 01 15:54:50 PST 2013"	""	""	""	""	"""hat"""	"""null"""	"-1"	"50"	"50"	"-1"	"0"	"""perception"""	"0"	"1"	"""2"""	"1"	"0"	"""none at this time"""	"1"	"""1"""	"""friend"""	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 14:37:28 PST 2013"	"49"	"0"	"0"	"49"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 14:37:28 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"22LLB3L0FBJ91HHJAOIE1E5WIKGXLK"	"A3JI91CQIA5FWO"	"Approved"	"Mon Dec 02 07:47:27 PST 2013"	"Sun Dec 01 15:06:33 PST 2013"	"Sun Dec 01 15:07:27 PST 2013"	"Sun Dec 01 15:54:49 PST 2013"	""	""	""	""	"""glasses"""	"""null"""	"-1"	"90"	"10"	"-1"	"0"	"""WHO A PERSON WAS DESCRIBING WHEN THEY SAID \""GLASSES\"""""	"0"	"1"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""friend"""	"""right"""	"""FALSE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 14:37:28 PST 2013"	"49"	"0"	"0"	"49"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 14:37:28 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2DYXBAT2D5NQHGBFZVRJM5T3FGQ266"	"A1UWSWHHLXNK27"	"Approved"	"Mon Dec 02 07:47:31 PST 2013"	"Sun Dec 01 15:05:47 PST 2013"	"Sun Dec 01 15:07:31 PST 2013"	"Sun Dec 01 15:54:49 PST 2013"	""	""	""	""	"""hat"""	"""null"""	"-1"	"50"	"50"	"-1"	"0"	"""Hats?"""	"0"	"1"	"""2"""	"1"	"0"	"""No"""	"1"	"""1"""	"""friend"""	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 14:37:28 PST 2013"	"49"	"0"	"0"	"49"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 14:37:28 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2GPBAT2D5NQY6YL3M5AGBTYRG5B37I"	"ALKBJV90PK4C0"	"Approved"	"Mon Dec 02 07:47:39 PST 2013"	"Sun Dec 01 15:06:36 PST 2013"	"Sun Dec 01 15:07:39 PST 2013"	"Sun Dec 01 15:54:48 PST 2013"	""	""	""	""	"""hat"""	"""null"""	"-1"	"50"	"50"	"-1"	"0"	"""Bob"""	"0"	"1"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""friend"""	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 14:37:28 PST 2013"	"49"	"0"	"0"	"49"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 14:37:28 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2MKTMOFXRDS4157EUIEXPFM6U3FSVP"	"A7QCRGQN5N9H0"	"Approved"	"Mon Dec 02 07:47:56 PST 2013"	"Sun Dec 01 15:03:01 PST 2013"	"Sun Dec 01 15:07:56 PST 2013"	"Sun Dec 01 15:54:50 PST 2013"	""	""	""	""	"""hat"""	"""null"""	"-1"	"75"	"25"	"-1"	"0"	"""To see how we communicate and identify"""	"0"	"1"	"""2"""	"1"	"0"	"""Thanks!"""	"1"	"""1"""	"""friend"""	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 14:37:28 PST 2013"	"49"	"0"	"0"	"49"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 14:37:28 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"22A2KYEPLSP7ODRM21A3UAHV7J9PV7"	"A2ET4Z69HPT4TW"	"Approved"	"Mon Dec 02 07:48:08 PST 2013"	"Sun Dec 01 15:06:41 PST 2013"	"Sun Dec 01 15:08:08 PST 2013"	"Sun Dec 01 15:54:50 PST 2013"	""	""	""	""	"""glasses"""	"""null"""	"-1"	"75"	"25"	"-1"	"0"	"""who we thought he was talking about"""	"0"	"1"	"""2"""	"1"	"0"	"""that was kind of fun"""	"1"	"""1"""	"""friend"""	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 14:37:28 PST 2013"	"49"	"0"	"0"	"49"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 14:37:28 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2T0EBDPGFL6VVI2Z5WED2IO0ULLI3R"	"A22DP0ST9DWG9O"	"Approved"	"Mon Dec 02 07:49:38 PST 2013"	"Sun Dec 01 15:07:37 PST 2013"	"Sun Dec 01 15:09:38 PST 2013"	"Sun Dec 01 15:54:51 PST 2013"	""	""	""	""	"""glasses"""	"""null"""	"-1"	"20"	"20"	"-1"	"0"	"""Trying to determine which friend Bob was talking about based on one word."""	"0"	"1"	"""2"""	"1"	"0"	"""Nope"""	"1"	"""1"""	"""friend"""	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"60"	"0"
"2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 14:37:28 PST 2013"	"49"	"0"	"0"	"49"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 14:37:28 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2FMFJ51Y7QEOI84QO63SZMOKQKSBE3"	"A330D9MLPYFAKU"	"Approved"	"Mon Dec 02 07:49:42 PST 2013"	"Sun Dec 01 15:08:17 PST 2013"	"Sun Dec 01 15:09:42 PST 2013"	"Sun Dec 01 15:54:50 PST 2013"	""	""	""	""	"""hat"""	"""null"""	"-1"	"50"	"50"	"-1"	"0"	"""Finding out what Tim is saying? """	"0"	"1"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""friend"""	"""left"""	"""FALSE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 14:37:28 PST 2013"	"49"	"0"	"0"	"49"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 14:37:28 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2Z7E4EGDHDM2OEEI5SQWCHE4ZHTBLQ"	"A2GNS8YQ7S233F"	"Approved"	"Mon Dec 02 07:49:49 PST 2013"	"Sun Dec 01 15:08:53 PST 2013"	"Sun Dec 01 15:09:49 PST 2013"	"Sun Dec 01 15:54:49 PST 2013"	""	""	""	""	"""glasses"""	"""null"""	"-1"	"60"	"30"	"-1"	"0"	"""Who was bob talking about when he said 'glasses'"""	"0"	"1"	"""2"""	"1"	"0"	""""""	"1"	"""1"""	"""friend"""	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"10"	"0"
"2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 01 14:37:28 PST 2013"	"49"	"0"	"0"	"49"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 08 14:37:28 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2IMIXKO2L92HX52A22UYUCCHUVYEDM"	"2AT1K274J79K9PC14SV60XFH6XKEGN"	"A37SG1NPBHV8KE"	"Approved"	"Mon Dec 02 07:50:06 PST 2013"	"Sun Dec 01 15:09:00 PST 2013"	"Sun Dec 01 15:10:06 PST 2013"	"Sun Dec 01 15:54:52 PST 2013"	""	""	""	""	"""mustache"""	"""null"""	"-1"	"80"	"20"	"-1"	"0"	"""Odds and gambling"""	"0"	"1"	"""2"""	"1"	"0"	"""So many names and faces"""	"1"	"""1"""	"""friend"""	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
