"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.target_property"	"Answer.familiarization_cond"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_target"	"Answer.participant_response_type_condition"	"Answer.comment"	"Answer.linguistic_framing_condition"	"Answer.manip_check_dist"	"Answer.item"	"Answer.Likert_value_logical"	"Answer.question_type_condition"	"Answer.choice"	"Answer.money_allocated_to_target"	"Answer.target_frequency"	"Answer.about"	"Answer.familiarization_present_in_study"	"Answer.manip_check_target"	"Answer.participant_feature_count_condition"	"Answer.target_filler_sequence_condition"	"Answer.target_position"	"Answer.name_check_correct"	"Answer.Likert_value_foil"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"
"21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 08 20:35:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 15 20:35:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2GJ70G5R98D82W1E31JSZNYHBL3CSU"	"A2B9A76CY0XB9K"	"Approved"	"Mon Dec 09 13:18:41 PST 2013"	"Sun Dec 08 20:36:48 PST 2013"	"Sun Dec 08 20:38:41 PST 2013"	"Sun Dec 08 20:51:34 PST 2013"	""	""	""	""	"""sail"""	"-1"	"0"	"-1"	"1"	"""none"""	"1"	"""1"""	"""boat"""	"-1"	"0"	"""null"""	"100"	"0"	"""bob and his love of sailboats"""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"0"
"21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 08 20:35:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 15 20:35:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2UIW618N46UXY5J4123EZNDXIB2OQF"	"A29L3ABZCZJJA6"	"Approved"	"Mon Dec 09 13:18:58 PST 2013"	"Sun Dec 08 20:37:33 PST 2013"	"Sun Dec 08 20:38:58 PST 2013"	"Sun Dec 08 20:51:34 PST 2013"	""	""	""	""	"""motor"""	"-1"	"15"	"-1"	"1"	""""""	"1"	"""1"""	"""boat"""	"-1"	"0"	"""null"""	"15"	"0"	"""This survey was about making judgments on individuals based on limited information and 1-word descriptions."""	"0"	"""2"""	"1"	"0"	"""right"""	"""FALSE"""	"-1"	"""FALSE"""	"70"
"21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 08 20:35:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 15 20:35:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2XDVWJ5OPB0YE958URNBDEPEPLIW4G"	"AL678Y10292BS"	"Approved"	"Mon Dec 09 13:19:02 PST 2013"	"Sun Dec 08 20:37:45 PST 2013"	"Sun Dec 08 20:39:02 PST 2013"	"Sun Dec 08 20:51:34 PST 2013"	""	""	""	""	"""motor"""	"-1"	"50"	"-1"	"1"	""""""	"1"	"""1"""	"""boat"""	"-1"	"0"	"""null"""	"50"	"0"	"""Boats"""	"0"	"""2"""	"1"	"0"	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"0"
"21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 08 20:35:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 15 20:35:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2QISCM6IAA2SXB0UQ5ROWKKFZ00KKZ"	"A2D8ODVH03LY7C"	"Approved"	"Mon Dec 09 13:23:36 PST 2013"	"Sun Dec 08 20:39:04 PST 2013"	"Sun Dec 08 20:43:36 PST 2013"	"Sun Dec 08 20:51:34 PST 2013"	""	""	""	""	"""cabin"""	"-1"	"0"	"-1"	"1"	"""none"""	"1"	"""1"""	"""boat"""	"-1"	"0"	"""null"""	"0"	"0"	"""sailboats, what each boats has"""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"100"
"21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 08 20:35:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 15 20:35:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2NMCF806UFBNYL1GQQ63F5S11500ER"	"A31O5XYX80XD21"	"Approved"	"Mon Dec 09 13:24:41 PST 2013"	"Sun Dec 08 20:42:30 PST 2013"	"Sun Dec 08 20:44:41 PST 2013"	"Sun Dec 08 20:51:34 PST 2013"	""	""	""	""	"""motor"""	"-1"	"50"	"-1"	"1"	""""""	"1"	"""1"""	"""boat"""	"-1"	"0"	"""null"""	"50"	"0"	"""To try and figure out what kind of boat bob was talking about."""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"0"
"21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 08 20:35:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 15 20:35:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2YV3FDEY5COWJEMRV8ZCXFLH1DA2T6"	"A1FKCYWMD3HCXU"	"Approved"	"Mon Dec 09 13:37:04 PST 2013"	"Sun Dec 08 20:56:24 PST 2013"	"Sun Dec 08 20:57:04 PST 2013"	"Sun Dec 08 21:28:26 PST 2013"	""	""	""	""	"""cabin"""	"-1"	"64"	"-1"	"1"	""""""	"1"	"""1"""	"""boat"""	"-1"	"0"	"""null"""	"36"	"0"	"""no idea"""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"0"
"21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 08 20:35:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 15 20:35:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2DI39Z0B6UTOPMAERXKVXKGURAJYNI"	"A1LRJ2MQD4AMES"	"Approved"	"Mon Dec 09 13:38:07 PST 2013"	"Sun Dec 08 20:57:19 PST 2013"	"Sun Dec 08 20:58:07 PST 2013"	"Sun Dec 08 21:28:27 PST 2013"	""	""	""	""	"""cabin"""	"-1"	"60"	"-1"	"1"	"""No additional comments"""	"1"	"""1"""	"""boat"""	"-1"	"0"	"""null"""	"40"	"0"	"""Trying to figure out which boat Bob was talking about"""	"0"	"""2"""	"1"	"0"	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"0"
"21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 08 20:35:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 15 20:35:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2NRKPFE4EGDHWF85HD99TZWBCWM8IY"	"A32FVCCAYPTOD9"	"Approved"	"Mon Dec 09 13:38:53 PST 2013"	"Sun Dec 08 20:57:22 PST 2013"	"Sun Dec 08 20:58:53 PST 2013"	"Sun Dec 08 21:28:26 PST 2013"	""	""	""	""	"""cabin"""	"-1"	"50"	"-1"	"1"	"""no"""	"1"	"""1"""	"""boat"""	"-1"	"0"	"""null"""	"50"	"0"	"""Guessing which boat Bob was talking about when he said cabin."""	"0"	"""2"""	"1"	"0"	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"0"
"21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 08 20:35:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 15 20:35:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2E3LYHVI44OSLDRU4IEE5SBFKNY3X1"	"A13PR38C7G51QW"	"Approved"	"Mon Dec 09 13:45:11 PST 2013"	"Sun Dec 08 21:00:14 PST 2013"	"Sun Dec 08 21:05:11 PST 2013"	"Sun Dec 08 21:28:37 PST 2013"	""	""	""	""	"""sail"""	"-1"	"45"	"-1"	"1"	""""""	"1"	"""1"""	"""boat"""	"-1"	"0"	"""null"""	"45"	"0"	"""Understanding  & making a decision/choosing a sailboat."""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"10"
"21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Dec 08 20:35:34 PST 2013"	"50"	"0"	"0"	"50"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Dec 15 20:35:34 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=21CDD8XMB3Q3SS6B2ZKOCT4GQ5YQF6"	"21QNJ92NJKM0O4SJPZ8Y22GYKRHD84"	"A2ZXZFRG6A30J0"	"Approved"	"Mon Dec 09 13:49:01 PST 2013"	"Sun Dec 08 21:07:48 PST 2013"	"Sun Dec 08 21:09:01 PST 2013"	"Sun Dec 08 21:28:38 PST 2013"	""	""	""	""	"""motor"""	"-1"	"100"	"-1"	"1"	"""thanks for the study"""	"1"	"""1"""	"""boat"""	"-1"	"0"	"""null"""	"0"	"0"	"""Bob and his boat"""	"0"	"""2"""	"1"	"0"	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"0"
