"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.target_property"	"Answer.choice"	"Answer.familiarization_cond"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_target"	"Answer.target_frequency"	"Answer.about"	"Answer.familiarization_present_in_study"	"Answer.participant_response_type_condition"	"Answer.manip_check_target"	"Answer.participant_feature_count_condition"	"Answer.target_filler_sequence_condition"	"Answer.comment"	"Answer.linguistic_framing_condition"	"Answer.manip_check_dist"	"Answer.item"	"Answer.target_position"	"Answer.name_check_correct"	"Answer.Likert_value_foil"	"Answer.choice_correct"	"Answer.Likert_value_logical"	"Answer.money_allocated_to_foil"	"Answer.question_type_condition"
"27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2GDPFE4EGDHD5VBL4N0N5W6HEBW9J1"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Nov 10 21:49:23 PST 2013"	"128"	"0"	"0"	"128"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Nov 17 21:49:23 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2FMFJ51Y7QEOI84QO63SZMOKMHTEBX"	"A1R02UXIIZL1SO"	"Approved"	"Mon Nov 11 14:41:14 PST 2013"	"Sun Nov 10 21:56:24 PST 2013"	"Sun Nov 10 22:01:14 PST 2013"	"Sun Nov 10 22:43:17 PST 2013"	""	""	""	""	"""glasses"""	"""null"""	"2"	"70"	"30"	"-1"	"0.667"	"""paying attention"""	"1"	"1"	"""8"""	"1"	"0"	""""""	"0"	"""3"""	"""friend"""	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2GDPFE4EGDHD5VBL4N0N5W6HEBW9J1"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Nov 10 21:49:23 PST 2013"	"128"	"0"	"0"	"128"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Nov 17 21:49:23 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2FTY7QEOZFYQBUISPRFF3RDXT8TFIQ"	"A29IQ9LZZQQG7I"	"Approved"	"Mon Nov 11 14:42:38 PST 2013"	"Sun Nov 10 22:01:28 PST 2013"	"Sun Nov 10 22:02:38 PST 2013"	"Sun Nov 10 22:43:17 PST 2013"	""	""	""	""	"""mustache"""	"""null"""	"3"	"98"	"1"	"-1"	"0.89"	"""How to tell who is the favorite friend."""	"1"	"1"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""friend"""	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"1"	"0"
"27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2GDPFE4EGDHD5VBL4N0N5W6HEBW9J1"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Nov 10 21:49:23 PST 2013"	"128"	"0"	"0"	"128"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Nov 17 21:49:23 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2CQU98JHSTLBME6F7O0IUBJJ8HVQEM"	"ALML8V38FDV0"	"Approved"	"Mon Nov 11 14:43:46 PST 2013"	"Sun Nov 10 22:01:41 PST 2013"	"Sun Nov 10 22:03:46 PST 2013"	"Sun Nov 10 22:53:16 PST 2013"	""	""	""	""	"""glasses"""	"""null"""	"3"	"50"	"50"	"-1"	"0.89"	"""read a story and understand the information"""	"1"	"1"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""friend"""	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2GDPFE4EGDHD5VBL4N0N5W6HEBW9J1"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Nov 10 21:49:23 PST 2013"	"128"	"0"	"0"	"128"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Nov 17 21:49:23 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"23YYTWX4H3H284AD5E7ICIJW0VM4ZO"	"A1IXKR4EJL9CB5"	"Approved"	"Mon Nov 11 14:47:18 PST 2013"	"Sun Nov 10 22:02:38 PST 2013"	"Sun Nov 10 22:07:18 PST 2013"	"Sun Nov 10 22:53:16 PST 2013"	""	""	""	""	"""glasses"""	"""null"""	"2"	"40"	"25"	"-1"	"0.667"	"""friends"""	"1"	"1"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""friend"""	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"35"	"0"
"27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2GDPFE4EGDHD5VBL4N0N5W6HEBW9J1"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Nov 10 21:49:23 PST 2013"	"128"	"0"	"0"	"128"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Nov 17 21:49:23 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2IS6UFBNFSVGDEL35AJWCNG64IL4IS"	"A61GHYNS1DFT7"	"Approved"	"Mon Nov 11 14:52:06 PST 2013"	"Sun Nov 10 22:10:40 PST 2013"	"Sun Nov 10 22:12:06 PST 2013"	"Sun Nov 10 22:53:16 PST 2013"	""	""	""	""	"""mustache"""	"""null"""	"1"	"15"	"80"	"-1"	"0.44"	"""Faces"""	"1"	"1"	"""2"""	"1"	"0"	"""No"""	"0"	"""1"""	"""friend"""	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"5"	"0"
"27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2GDPFE4EGDHD5VBL4N0N5W6HEBW9J1"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Nov 10 21:49:23 PST 2013"	"128"	"0"	"0"	"128"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Nov 17 21:49:23 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"25GK5UFJ51Y797UZB3HS7CSYBEWB8W"	"A2YVYX9UOBU0BR"	"Approved"	"Mon Nov 11 14:53:00 PST 2013"	"Sun Nov 10 22:11:32 PST 2013"	"Sun Nov 10 22:13:00 PST 2013"	"Sun Nov 10 22:53:15 PST 2013"	""	""	""	""	"""hat"""	"""null"""	"1"	"30"	"60"	"-1"	"0.44"	"""Who Bob's friends are"""	"1"	"1"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""friend"""	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"10"	"0"
"27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2GDPFE4EGDHD5VBL4N0N5W6HEBW9J1"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Nov 10 21:49:23 PST 2013"	"128"	"0"	"0"	"128"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Nov 17 21:49:23 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2XIYN5F3Q0JGOM4MJHNYH49KYIAFBI"	"AC7ZTKDNFJWMT"	"Approved"	"Mon Nov 11 14:55:34 PST 2013"	"Sun Nov 10 22:13:41 PST 2013"	"Sun Nov 10 22:15:34 PST 2013"	"Sun Nov 10 22:53:16 PST 2013"	""	""	""	""	"""hat"""	"""null"""	"2"	"50"	"50"	"-1"	"0.667"	"""Bob and his friends"""	"1"	"1"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""friend"""	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2GDPFE4EGDHD5VBL4N0N5W6HEBW9J1"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Nov 10 21:49:23 PST 2013"	"128"	"0"	"0"	"128"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Nov 17 21:49:23 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2DYXBAT2D5NQHGBFZVRJM5T3BDT623"	"A1EOJS0T3DW0BQ"	"Approved"	"Mon Nov 11 14:56:53 PST 2013"	"Sun Nov 10 22:11:58 PST 2013"	"Sun Nov 10 22:16:53 PST 2013"	"Sun Nov 10 22:53:15 PST 2013"	""	""	""	""	"""glasses"""	"""null"""	"2"	"5"	"95"	"-1"	"0.667"	"""Paying attention to what someone is talking about.  We had a story about Bob visiting a friend every Sunday."""	"1"	"1"	"""2"""	"1"	"0"	"""Have a nice day!  Don't eat in the lab where the PI might see you.  :-p"""	"0"	"""1"""	"""friend"""	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2GDPFE4EGDHD5VBL4N0N5W6HEBW9J1"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Nov 10 21:49:23 PST 2013"	"128"	"0"	"0"	"128"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Nov 17 21:49:23 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"27VV0FK0COK2277M3UBKFLR1VEHIPX"	"A301GNFG8W711Q"	"Approved"	"Mon Nov 11 15:03:38 PST 2013"	"Sun Nov 10 22:21:39 PST 2013"	"Sun Nov 10 22:23:38 PST 2013"	"Sun Nov 10 22:53:15 PST 2013"	""	""	""	""	"""mustache"""	"""null"""	"3"	"50"	"25"	"-1"	"0.89"	"""Guessing who is Bob's best friend"""	"1"	"1"	"""2"""	"1"	"0"	"""none"""	"0"	"""1"""	"""friend"""	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"25"	"0"
"27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2GDPFE4EGDHD5VBL4N0N5W6HEBW9J1"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Nov 10 21:49:23 PST 2013"	"128"	"0"	"0"	"128"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Nov 17 21:49:23 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"249YW2GTP9RAQLBWI6X94SOKWQ3OT5"	"A18N4322R4JPE0"	"Approved"	"Mon Nov 11 15:41:05 PST 2013"	"Sun Nov 10 22:59:33 PST 2013"	"Sun Nov 10 23:01:05 PST 2013"	"Sun Nov 10 23:01:59 PST 2013"	""	""	""	""	"""hat"""	"""null"""	"3"	"90"	"5"	"-1"	"0.89"	"""see which friend bob visited the most"""	"1"	"1"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""friend"""	"""right"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"5"	"0"
"27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2GDPFE4EGDHD5VBL4N0N5W6HEBW9J1"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Nov 10 21:49:23 PST 2013"	"128"	"0"	"0"	"128"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Nov 17 21:49:23 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2C2C9KSSZVXXLJA5QZBQUYGS7MML35"	"ARU7TDPHOIL0I"	"Approved"	"Mon Nov 11 15:48:49 PST 2013"	"Sun Nov 10 23:07:13 PST 2013"	"Sun Nov 10 23:08:49 PST 2013"	"Sun Nov 10 23:12:58 PST 2013"	""	""	""	""	"""hat"""	"""null"""	"1"	"20"	"80"	"-1"	"0.44"	"""Visual cues"""	"1"	"1"	"""2"""	"1"	"0"	""""""	"0"	"""1"""	"""friend"""	"""left"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"0"	"0"
"27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2GDPFE4EGDHD5VBL4N0N5W6HEBW9J1"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Sun Nov 10 21:49:23 PST 2013"	"128"	"0"	"0"	"128"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Nov 17 21:49:23 PST 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=27A1CSTMOFXRWLAI865YJNXL74ZPSX"	"2WBTUHYW2GTPSKG7OANM7693HE0QLD"	"A1Z6EUQ5X9TM1Y"	"Approved"	"Mon Nov 11 15:55:34 PST 2013"	"Sun Nov 10 23:09:10 PST 2013"	"Sun Nov 10 23:15:34 PST 2013"	"Mon Nov 11 00:14:58 PST 2013"	""	""	""	""	"""glasses"""	"""null"""	"2"	"85"	"10"	"-1"	"0.667"	"""Determining how one perceives the question of the \""favorite\"" friend based on relative number of visits and the inclusion of the glasses trait."""	"1"	"1"	"""2"""	"1"	"0"	"""Curious about what the aim of the study was."""	"0"	"""1"""	"""friend"""	"""middle"""	"""TRUE"""	"-1"	"""FALSE"""	"-1"	"5"	"0"
